Energy Effective_area_00     Effective_area_01     Effective_area_02     Effective_area_03     Effective_area_04
      573.351        581.231        573.928        576.512        577.350        576.078        573.979        569.433        561.236        548.439        525.123        419.283        403.214        338.127        339.958        335.292        326.442        310.831        286.765        258.849        236.923        219.851        200.570        184.864        170.845        156.835        146.052        137.544        129.645        122.681        117.706        110.668        105.450        99.9295        97.8167        93.2414        87.4655        82.6303        80.4226        77.5951        75.0213        71.8163        69.0724        66.4986        65.2812        64.1609        62.8743        58.6984        59.3933        55.4840        58.4092        54.3513        55.7205        51.5019        49.9076        48.7153        46.8551        47.1723        46.2435        43.3937        42.0390        40.8116        39.3103        38.9472        37.7471        36.7402        35.1266        34.0354        32.6996        31.8520        30.2660        29.7294        28.8976        28.3194        26.5561        24.4239        22.5090        21.4901       0.932010        1.04223
      519.774        526.922        520.209        522.478        523.084        521.847        519.387        514.478        505.996        492.021        470.962        376.615        363.669        303.748        304.090        296.334        282.134        258.884        236.222        217.190        197.851        179.306        165.221        152.199        140.185        129.862        120.861        113.167        107.293        101.388        95.5783        91.2760        87.0208        83.1888        79.4993        76.5849        73.6460        70.0418        68.5101        66.7872        65.3687        63.3960        61.4955        60.3291        58.0726        56.6983        55.0404        53.1275        52.1813        50.3592        48.7510        47.0101        45.6843        43.4961        42.0867        41.6025        39.4644        38.5726        36.8816        35.2104        34.2982        33.1322        31.2845        30.5151        28.9959        28.4019        26.4844        25.5043        24.1860        24.0362        22.0739        21.1428        19.8553        19.2498        18.1997        17.2922        15.4779        14.5030       0.836110       0.737210
      458.319        464.649        458.480        460.295        460.347        459.034        455.634        449.167        438.643        423.432        405.245        323.349        315.048        259.450        255.392        239.259        219.213        199.998        180.831        164.377        147.628        134.330        122.261        112.526        104.609        97.5494        90.4851        85.5427        80.2908        76.6112        73.7281        70.2754        68.4104        65.6927        63.4059        61.1006        58.9164        56.9414        55.7461        54.6334        53.1799        51.8232        49.5552        47.1236        45.7199        43.4349        42.7527        40.3662        38.9641        37.9432        36.4008        34.9388        34.1225        32.3784        30.4178        29.7018        28.2942        26.6657        25.2311        24.4128        23.5005        21.8940        20.3967        19.6867        18.3352        18.2872        16.6689        15.4968        14.5332        13.8852        13.1568        11.8993        11.2684        10.6315        9.93449        8.69445        8.12822        7.32073       0.596140       0.587460
      388.326        393.666        388.199        389.481        389.144        387.286        382.776        374.854        363.172        350.304        336.551        267.674        260.429        207.112        196.250        180.616        164.074        146.242        130.765        117.207        106.267        98.3647        90.3520        84.1630        78.9007        73.5017        69.3451        65.9390        63.1376        59.9999        57.5784        55.7374        53.4152        51.1106        50.0728        49.2542        46.1833        44.6605        43.1007        41.9560        40.0125        38.4844        36.9727        35.3027        34.1730        32.4258        30.9399        29.6082        27.8634        26.8053        25.6831        24.5200        23.7931        22.4140        20.8848        20.2983        19.1561        17.8433        17.2954        16.5293        15.6031        14.8590        13.7303        12.6929        12.1774        11.5141        10.9321        9.98485        9.55576        9.06331        8.40505        7.68568        7.15504        6.86809        6.57042        5.96227        5.54681        4.89452       0.447370       0.415760
      296.598        300.705        296.311        297.095        296.594        294.433        289.760        282.133        272.938        263.895        254.089        198.661        188.989        145.036        137.363        125.305        113.048        101.066        90.9234        82.4347        75.5419        70.0681        64.5329        60.2570        56.0855        52.8643        49.7399        47.1879        44.2139        42.8262        41.9927        40.1926        37.6400        36.1235        34.5310        33.7972        32.3863        30.8627        29.7770        28.7092        27.6715        26.3878        24.5645        23.8615        23.4387        22.4232        21.4748        20.3389        19.5685        18.3963        17.4646        17.0924        16.1685        15.8081        15.0721        14.1715        13.2797        12.6451        12.0304        11.4271        10.9275        10.5030        9.68196        8.91152        8.71517        8.16541        7.83178        7.34534        6.81974        6.66821        6.30278        5.72721        5.43912        5.00252        4.90272        4.45759        3.97911        3.72476       0.317360       0.284870
