0.000125	-11.24	54.7
0.000130000041942	-10.51	53.1
0.000135000054444	-9.84	51.6
0.000140000067753	-9.21	50.2
0.000144999912284	-8.582	48.8
0.000150000060494	-8.016	47.6
0.000154999993749	-7.5	46.4
0.00016	-7.06	45.2
0.000164999986691	-6.655	44.1
0.000170000027424	-6.282	43.0
0.000175000035288	-5.937	42.0
0.000179999941926	-5.598	41.0
0.000185000044765	-5.27	40.1
0.00019000009195	-4.966	39.1
0.000194999960679	-4.684	38.3
0.0002	-4.423	37.5
0.000209999983062	-3.971	35.9
0.000220000177448	-3.611	34.3
0.000230000204065	-3.292	32.9
0.000240000154864	-3.007	31.7
0.00025	-2.748	30.5
0.000260000083885	-2.507	29.3
0.000270000108889	-2.289	28.2
0.000279999819326	-2.091	27.2
0.000290000163736	-1.912	26.3
0.000299999758026	-1.749	25.4
0.000310000375061	-1.6	24.6
0.000319999587031	-1.471	23.9
0.000329999973383	-1.352	23.1
0.000340000054848	-1.242	22.5
0.000349999576545	-1.141	21.9
0.000359999883852	-1.046	21.3
0.000370000089531	-0.958	20.7
0.000380000183901	-0.876	20.2
0.000390000534764	-0.8	19.7
0.0004	-0.728	19.2
0.00042000067753	-0.598	18.3
0.000439999574125	-0.482	17.5
0.000459999554767	-0.379	16.8
0.000479999380546	-0.287	16.1
0.0005	-0.205	15.5
0.000520000167769	-0.13	14.9
0.000539999041783	-0.063	14.4
0.000559999638652	-0.002	13.9
0.000579998970804	0.053	13.4
0.0006000009679	0.024	15.1
0.0006000009679	0.104	13.0
0.000619999199872	0.15	12.6
0.000639999174061	0.193	12.2
0.000660001703505	0.233	11.9
0.000679998244883	0.27	11.5
0.000700001129216	0.274	12.9
0.000700001129216	0.304	11.2
0.000720001858369	0.335	10.9
0.000739997970646	0.364	10.6
0.000759998038398	0.391	10.3
0.000779998615908	0.417	10.1
0.0008	0.45	11.5
0.0008	0.441	9.81
0.000820000661398	0.463	9.58
0.000840001355059	0.485	9.36
0.000859998751413	0.507	9.15
0.00088000227134	0.527	8.96
0.000899997096315	0.542	9.72
0.000899997096315	0.546	8.77
0.000919999109535	0.564	8.59
0.000939997270535	0.581	8.42
0.000959998761092	0.597	8.25
0.000980001580903	0.611	8.09
0.001	0.628	8.77
0.00110000088724	0.688	7.93
0.00119999612842	0.728	7.07
0.00130000041942	0.764	6.47
0.00140000067753	0.79	5.88
0.00150000060494	0.812	5.39
0.0016	0.826	4.86
0.00170000027424	0.836	4.35
0.00179999941926	0.84	3.8
0.0019000009195	0.834	3.15
0.00220000177448	0.694	2.88
0.00229999777384	0.598	2.54
0.00240000154864	0.392	2.12
0.0025	0.084	1.84
0.00260000083885	-0.242	1.796
0.00270000108889	-0.426	1.846
0.00279999819326	-0.562	1.904
0.00290000163736	-0.616	1.94
0.00299999758026	-0.636	1.958
0.00310000375061	-0.658	1.956
0.00319999587031	-0.674	1.936
0.00329999973383	-0.696	1.906
0.00340000054848	-0.716	1.862
0.00349999576545	-0.74	1.848
0.00359999883852	-0.766	1.846
0.00370000089531	-0.798	1.86
0.00380000183901	-0.824	1.878
0.00390000534764	-0.84	1.904
0.004	-0.83	1.916
0.00410000330699	-0.812	1.92
0.0042000067753	-0.776	1.918
0.00429999375707	-0.742	1.9
0.00439999574125	-0.69	1.882
0.00450000181481	-0.648	1.852
0.00459999554767	-0.598	1.822
0.00470000417003	-0.546	1.784
0.00479999380546	-0.504	1.748
0.00490000790451	-0.49	1.698
0.005	-0.484	1.636
0.00510000082271	-0.478	1.59
0.00520000167769	-0.47	1.55
0.00529998931281	-0.462	1.51
0.00539999041783	-0.454	1.478
0.0055000044362	-0.452	1.442
0.00559999638652	-0.442	1.418
0.00569999402324	-0.438	1.388
0.00579998970804	-0.432	1.364
0.00589998857883	-0.43	1.334
0.006000009679	-0.422	1.306
0.006199	-0.427	1.215
0.00635801392835	-0.424	1.17
0.00652598445091	-0.427	1.135
0.00670198389102	-0.442	1.107
0.00688800737802	-0.47	1.085
0.00708501677248	-0.5	1.07
0.00729298407638	-0.519	1.07
0.00751398493324	-0.512	1.093
0.007748992156	-0.483	1.106
0.00799901931688	-0.45	1.108
0.0082659946129	-0.419	1.102
0.00855099352365	-0.386	1.089
0.00885603057252	-0.36	1.072
0.00892000201452	-0.355	1.067
0.00898399286962	-0.35	1.063
0.00905003138824	-0.345	1.058
0.00911698091008	-0.338	1.053
0.00918397582151	-0.333	1.05
0.00925299838046	-0.328	1.045
0.00932201478229	-0.323	1.038
0.00939299351476	-0.318	1.032
0.00946498915931	-0.313	1.027
0.00953699643843	-0.308	1.02
0.00961100172096	-0.304	1.017
0.00968601317198	-0.3	1.012
0.00976297346248	-0.295	1.005
0.00983999492047	-0.29	1.0
0.00991903481823	-0.285	0.994
0.01	-0.28	0.987
0.0100800026017	-0.275	0.982
0.0101599632871	-0.27	0.975
0.0102500082675	-0.265	0.967
0.0103300310784	-0.26	0.962
0.010419975963	-0.255	0.955
0.0105099860975	-0.25	0.95
0.0106000239394	-0.247	0.942
0.0106899584404	-0.242	0.935
0.010780025911	-0.237	0.932
0.0108800196574	-0.232	0.927
0.0109700310573	-0.228	0.922
0.0110700382157	-0.225	0.914
0.0111699731517	-0.223	0.907
0.0112699870011	-0.222	0.9
0.0113700351244	-0.22	0.893
0.0114799485171	-0.218	0.885
0.0115899487716	-0.218	0.878
0.0116999792386	-0.217	0.87
0.0118099810438	-0.217	0.865
0.0119200076916	-0.215	0.86
0.0120400493333	-0.213	0.853
0.0121600282472	-0.21	0.848
0.0122799893028	-0.207	0.842
0.0123999963994	-0.2	0.836
0.0125199948296	-0.19	0.831
0.0126500006632	-0.18	0.826
0.0127799940213	-0.17	0.823
0.0129199935806	-0.159	0.819
0.0130500043156	-0.146	0.815
0.013189993138	-0.133	0.812
0.0133299931296	-0.121	0.809
0.0134799990867	-0.11	0.806
0.013620000022	-0.1	0.801
0.0137799957764	-0.09	0.798
0.0139299927418	-0.08	0.793
0.0140899973293	-0.07	0.789
0.0142500014367	-0.061	0.784
0.0144200014422	-0.053	0.78
0.0145900018829	-0.048	0.775
0.014759998238	-0.041	0.77
0.0149399953968	-0.037	0.765
0.0151199916095	-0.033	0.759
0.0153100097926	-0.03	0.752
0.0154999993749	-0.029	0.745
0.0156899966464	-0.028	0.739
0.0159000087208	-0.028	0.73
0.0161000023375	-0.029	0.72
0.0163100031968	-0.03	0.713
0.0165300054664	-0.033	0.704
0.0167500023643	-0.038	0.697
0.0169800028213	-0.042	0.69
0.0172199945276	-0.05	0.685
0.0174600045065	-0.06	0.68
0.0177099864725	-0.075	0.678
0.0179699910715	-0.088	0.68
0.0182299937655	-0.107	0.687
0.018510002986	-0.125	0.694
0.0187900015004	-0.14	0.7
0.0190700028148	-0.155	0.71
0.0193699985314	-0.157	0.73
0.0196799898409	-0.153	0.75
0.02	-0.146	0.77
0.0203299892758	-0.134	0.795
0.0206599933011	-0.113	0.813
0.0210099983054	-0.085	0.83
0.0213799906189	-0.055	0.842
0.0217499995614	-0.022	0.85
0.0221399973571	0.015	0.848
0.0225400149806	0.05	0.84
0.0229599820735	0.085	0.825
0.0233899814359	0.11	0.795
0.0238400153831	0.128	0.74
0.0243099945882	0.14	0.695
0.0248000176029	0.15	0.645
0.0252999755122	0.154	0.6
0.0258299738533	0.154	0.565
0.0260000083885	0.104	0.679
0.0263800143411	0.145	0.548
0.0270000108889	0.105	0.635
0.0279999819326	0.099	0.607
0.0290000163736	0.095	0.599
0.0295000130868	0.1	0.601
0.0299999758026	0.113	0.603
0.029999999758	0.15370628	0.5495726
0.0302445871813	0.16450359	0.55044904
0.0304911685053	0.17294334	0.54711055
0.0307397600871	0.18106192	0.54359171
0.0309903777852	0.18932484	0.54010868
0.0312430400572	0.1973871	0.53662155
0.0314977609609	0.20929266	0.52836414
0.0317545595378	0.22070404	0.52008479
0.0320134511236	0.22548136	0.50660845
0.0322744537494	0.22989969	0.49354093
0.0325375840852	0.23029667	0.48344774
0.0328028599183	0.23069016	0.4736393
0.0330702984708	0.231478	0.46526993
0.0333399172364	0.23219799	0.4570425
0.0336117349037	0.23270228	0.44896386
0.033885767737	0.23312402	0.441023
0.0341620350124	0.23322494	0.43322868
0.0344405554291	0.2332447	0.42556584
0.0347213451023	0.2329578	0.41803398
0.0350044252449	0.23258767	0.4106293
0.0352898135375	0.23191023	0.40335128
0.0355775279042	0.2311444	0.39619823
0.0358675875593	0.23006409	0.38917529
0.0361600131037	0.22886769	0.38227359
0.0364548212648	0.22727672	0.37549841
0.036752034368	0.22553956	0.3690276
0.037051669716	0.22334003	0.36324787
0.0373537492854	0.22129448	0.35768751
0.0376582898082	0.21962145	0.35255954
0.037965315111	0.21800275	0.34750648
0.0382748425122	0.21649701	0.34252364
0.0385868930738	0.21500875	0.33761392
0.0389014882408	0.21354848	0.3327737
0.0392186486161	0.21207468	0.32800388
0.0395383938757	0.21056865	0.32330086
0.0398607465238	0.20901107	0.31874326
0.0401857282062	0.20735951	0.31438237
0.0405133582979	0.20581407	0.31014989
0.0408436604301	0.20442484	0.30607943
0.0411766546237	0.20309964	0.30206402
0.0415123639242	0.20186063	0.29810155
0.0418508104012	0.20066764	0.29419143
0.0421920150505	0.19953166	0.29033176
0.0425360035294	0.19844843	0.28652282
0.0428827946605	0.19742521	0.28276322
0.0432324134165	0.19651419	0.27905389
0.0435848837583	0.19571904	0.27539393
0.043940226973	0.1951972	0.27161896
0.044298467769	0.1949305	0.26773924
0.0446596281104	0.19440849	0.26347603
0.0450237335141	0.19366784	0.25889626
0.045390808343	0.1926833	0.25439594
0.0457608756915	0.19151056	0.24997312
0.046133958981	0.1902209	0.24562769
0.0465100854633	0.18885136	0.24135734
0.0468892776536	0.18741783	0.23712026
0.0472715601285	0.18594746	0.23292959
0.0476569615162	0.18430075	0.22875137
0.0480455036415	0.18255978	0.22460987
0.048437214189	0.18064324	0.22054407
0.0488321175588	0.17864703	0.21655015
0.0492302423944	0.17636071	0.21263057
0.0496316119822	0.17395709	0.20878067
0.0500362538852	0.17099556	0.20554793
0.0504441941267	0.16783149	0.20260021
0.0508554612153	0.16525451	0.20021417
0.0512700799715	0.16291922	0.19805479
0.0516880798233	0.16088124	0.19591703
0.0521094886007	0.15895889	0.19380369
0.0525343323811	0.15713644	0.19171235
0.0529626398514	0.15535912	0.18964532
0.0533944379086	0.15358853	0.18759847
0.0538297585042	0.15183654	0.1855752
0.0542686271657	0.14984652	0.18390088
0.0547110745135	0.14782822	0.18231345
0.055157126852	0.14635313	0.18115936
0.0556068182624	0.14498859	0.18008614
0.0560601760185	0.14398804	0.17902254
0.0565172277256	0.14304564	0.17796229
0.0569780091907	0.14241107	0.17691112
0.0574425437882	0.14180971	0.17586302
0.0579108684566	0.14160118	0.17482439
0.0583830100637	0.14141544	0.17378864
0.0588590013112	0.14194935	0.17241388
0.0593388726811	0.14249853	0.17102801
0.0598226551165	0.14281005	0.16905838
0.0603103859077	0.14308778	0.16709195
0.0608020883198	0.14332035	0.16514643
0.0612978037459	0.14353291	0.16322608
0.0617975593104	0.14410603	0.16132504
0.0623013885702	0.14468141	0.15941423
0.0628093256701	0.14615791	0.15660432
0.0633214021334	0.1475194	0.15378538
0.0638376564835	0.147887	0.15013618
0.0643581180955	0.14819018	0.14655425
0.0648828233898	0.14807309	0.14302845
0.0654118060449	0.14789472	0.13953049
0.0659451037596	0.14733463	0.13578365
0.0664827478664	0.14671152	0.13211664
0.0670247736495	0.1457107	0.12856833
0.0675712206552	0.14466212	0.12509683
0.0681221217882	0.14333649	0.12173654
0.0686775179509	0.14194707	0.1184502
0.0692374354829	0.14022473	0.11526793
0.0698019242315	0.13847669	0.1122786
0.0703710115478	0.1365636	0.10985474
0.0709447409822	0.1347358	0.10751908
0.0715231447293	0.13312573	0.1053739
0.072106267819	0.13155165	0.10326915
