342.0000,485.2260
343.0000,485.0581
344.0000,485.1253
345.0000,485.2260
346.0000,485.1588
347.0000,485.1588
348.0000,485.1253
349.0000,485.1588
350.0000,485.1924
351.0000,485.2596
352.0000,485.1924
353.0000,485.1588
354.0000,485.0246
355.0000,485.1924
356.0000,485.2596
357.0000,485.0917
358.0000,485.0581
359.0000,485.1588
360.0000,485.0917
361.0000,485.1253
362.0000,485.2931
363.0000,485.0581
364.0000,485.0917
365.0000,485.1253
366.0000,485.0917
367.0000,485.1253
368.0000,485.2596
369.0000,485.1924
370.0000,485.1924
371.0000,485.3267
372.0000,485.2260
373.0000,485.1588
374.0000,485.2260
375.0000,485.1924
376.0000,485.1253
377.0000,485.0917
378.0000,485.1588
379.0000,485.2260
380.0000,485.1253
381.0000,485.2931
382.0000,485.1253
383.0000,485.1253
384.0000,485.1924
385.0000,485.1588
386.0000,485.0917
387.0000,485.1924
388.0000,485.1253
389.0000,485.0917
390.0000,485.1924
391.0000,485.2931
392.0000,485.2931
393.0000,485.1588
394.0000,485.1253
395.0000,485.1253
396.0000,485.1588
397.0000,485.1924
398.0000,485.0581
399.0000,485.1924
400.0000,485.2931
401.0000,485.0917
402.0000,485.1253
403.0000,485.0917
404.0000,485.1253
405.0000,485.2596
406.0000,485.1253
407.0000,485.1924
408.0000,485.0581
409.0000,485.1924
410.0000,485.0581
411.0000,485.0246
412.0000,485.2596
413.0000,485.1924
414.0000,485.2596
415.0000,485.1588
416.0000,485.0917
417.0000,485.2260
418.0000,485.1588
419.0000,485.0917
420.0000,485.1588
421.0000,485.0917
422.0000,485.1588
423.0000,485.0917
424.0000,485.2596
425.0000,485.1253
426.0000,485.0917
427.0000,485.1924
428.0000,485.1924
429.0000,485.1253
430.0000,485.1588
431.0000,485.0246
432.0000,485.2596
433.0000,485.1588
434.0000,485.1588
435.0000,485.1253
436.0000,485.2260
437.0000,485.0917
438.0000,485.1253
439.0000,485.1588
440.0000,485.1253
441.0000,485.0246
442.0000,485.1588
443.0000,485.1588
444.0000,485.0246
445.0000,485.1253
446.0000,485.0581
447.0000,485.1588
448.0000,485.0581
449.0000,485.0917
450.0000,485.1924
451.0000,485.0581
452.0000,485.2596
453.0000,485.0246
454.0000,485.1253
455.0000,485.1924
456.0000,485.2596
457.0000,485.0917
458.0000,485.1924
459.0000,485.2260
460.0000,485.1588
461.0000,485.1588
462.0000,485.0917
463.0000,485.2931
464.0000,485.1924
465.0000,485.1924
466.0000,485.1588
467.0000,485.2596
468.0000,485.1588
469.0000,485.1924
470.0000,485.1588
471.0000,485.1588
472.0000,485.2260
473.0000,485.1924
474.0000,485.1253
475.0000,485.1924
476.0000,485.1588
477.0000,485.0917
478.0000,485.0917
479.0000,485.2931
480.0000,485.1924
481.0000,485.2260
482.0000,485.1588
483.0000,485.2260
484.0000,485.1253
485.0000,485.1588
486.0000,485.1253
487.0000,485.1924
488.0000,485.1588
489.0000,485.0917
490.0000,485.1253
491.0000,485.0246
492.0000,485.0917
493.0000,485.1924
494.0000,485.1588
495.0000,485.0581
496.0000,485.0917
497.0000,485.2596
498.0000,485.1924
499.0000,485.0917
500.0000,485.0917
501.0000,485.2931
502.0000,485.1253
503.0000,485.1924
504.0000,485.1924
505.0000,485.1924
506.0000,485.0917
507.0000,485.0246
508.0000,485.1924
509.0000,485.0917
510.0000,485.2260
511.0000,485.0581
512.0000,485.3603
513.0000,485.0917
514.0000,485.1924
515.0000,485.2931
516.0000,485.0917
517.0000,485.0581
518.0000,485.1588
519.0000,485.2931
520.0000,485.0581
521.0000,485.1588
522.0000,485.0917
523.0000,485.1588
524.0000,485.1588
525.0000,485.0917
526.0000,485.1253
527.0000,485.1253
528.0000,485.1588
529.0000,485.2596
530.0000,485.2260
531.0000,485.1924
532.0000,485.1253
533.0000,485.1253
534.0000,485.1588
535.0000,485.1924
536.0000,485.1253
537.0000,485.0246
538.0000,485.1588
539.0000,485.1924
540.0000,485.0917
541.0000,485.1253
542.0000,485.2260
543.0000,485.0581
544.0000,485.1253
545.0000,485.1588
546.0000,485.2931
547.0000,485.1588
548.0000,485.0917
549.0000,485.2260
550.0000,485.0581
551.0000,485.2260
552.0000,485.2596
553.0000,485.1588
554.0000,485.1253
555.0000,485.2931
556.0000,485.1253
557.0000,485.1924
558.0000,485.1253
559.0000,485.1588
560.0000,485.1253
561.0000,485.0917
562.0000,485.2596
563.0000,484.9574
564.0000,485.1253
565.0000,485.2596
566.0000,485.1588
567.0000,485.1588
568.0000,485.0917
569.0000,485.1588
570.0000,485.1588
571.0000,485.0917
572.0000,485.0917
573.0000,485.0917
574.0000,485.0917
575.0000,485.1253
576.0000,485.0917
577.0000,485.0581
578.0000,485.1924
579.0000,485.0917
580.0000,485.1588
581.0000,485.2260
582.0000,485.2931
583.0000,485.1588
584.0000,485.1924
585.0000,485.1924
586.0000,485.2596
587.0000,485.1253
588.0000,485.1588
589.0000,485.1924
590.0000,485.0917
591.0000,485.1253
592.0000,485.0917
593.0000,485.1253
594.0000,485.2260
595.0000,485.0917
596.0000,485.1253
597.0000,485.2260
598.0000,485.2260
599.0000,485.0917
600.0000,485.1588
601.0000,485.0917
602.0000,485.1588
603.0000,485.1253
604.0000,485.0917
605.0000,485.0917
606.0000,485.1588
607.0000,485.2596
608.0000,485.1253
609.0000,485.1588
610.0000,485.1924
611.0000,485.1588
612.0000,485.1924
613.0000,485.2596
614.0000,485.2931
615.0000,485.1588
616.0000,485.2260
617.0000,485.1588
618.0000,485.1253
619.0000,485.1924
620.0000,485.1253
621.0000,485.1588
622.0000,485.2596
623.0000,485.1924
624.0000,485.1588
625.0000,485.1588
626.0000,485.1924
627.0000,485.1924
628.0000,485.1924
629.0000,485.1253
630.0000,485.2260
631.0000,485.2260
632.0000,485.1588
633.0000,485.0917
634.0000,485.0581
635.0000,485.1924
636.0000,485.1588
637.0000,485.1588
638.0000,485.1253
639.0000,485.1588
640.0000,485.2260
641.0000,485.0917
642.0000,485.1924
643.0000,485.0246
644.0000,485.1253
645.0000,485.2260
646.0000,485.1588
647.0000,485.0917
648.0000,485.1588
649.0000,485.1924
650.0000,485.2596
651.0000,485.1253
652.0000,485.0581
653.0000,485.0246
654.0000,485.1588
655.0000,485.1253
656.0000,485.0246
657.0000,485.1924
658.0000,485.1588
659.0000,485.0246
660.0000,485.1253
661.0000,485.1588
662.0000,485.2596
663.0000,485.2596
664.0000,485.1588
665.0000,485.1924
666.0000,485.1253
667.0000,485.1588
668.0000,485.1588
669.0000,485.1253
670.0000,485.1924
671.0000,485.1924
672.0000,485.1924
673.0000,485.1924
674.0000,485.2596
675.0000,485.2596
676.0000,485.1924
677.0000,484.9910
678.0000,485.2596
679.0000,485.0246
680.0000,485.1253
681.0000,485.1924
682.0000,485.1588
683.0000,485.1588
684.0000,485.2596
685.0000,485.0917
686.0000,485.1253
687.0000,485.1588
688.0000,485.1588
689.0000,485.2260
690.0000,485.1253
691.0000,485.1588
692.0000,485.1588
693.0000,485.1588
694.0000,485.0917
695.0000,485.1253
696.0000,485.2596
697.0000,485.1588
698.0000,485.1588
699.0000,485.0917
700.0000,485.1588
701.0000,485.1253
702.0000,485.2596
703.0000,485.2596
704.0000,485.1588
705.0000,485.1588
706.0000,485.0917
707.0000,485.0917
708.0000,485.2260
709.0000,485.1924
710.0000,485.1924
711.0000,485.2260
712.0000,485.1924
713.0000,485.1588
714.0000,485.1588
715.0000,485.2260
716.0000,485.0917
717.0000,485.3267
718.0000,485.2931
719.0000,485.0581
720.0000,485.0581
721.0000,485.1253
722.0000,485.1253
723.0000,485.1924
724.0000,485.2260
725.0000,484.9910
726.0000,485.1253
727.0000,485.1588
728.0000,485.0917
729.0000,485.1924
730.0000,485.2596
731.0000,485.0917
732.0000,485.2596
733.0000,485.0581
734.0000,485.1924
735.0000,485.1588
736.0000,485.0917
737.0000,485.2260
738.0000,485.1924
739.0000,485.1588
740.0000,485.0581
741.0000,485.2931
742.0000,485.1924
743.0000,485.2260
744.0000,485.1253
745.0000,485.1253
746.0000,485.1924
747.0000,485.0917
748.0000,485.1588
749.0000,485.2931
750.0000,485.0917
751.0000,485.2260
752.0000,485.1253
753.0000,485.2260
754.0000,485.0581
755.0000,485.0581
756.0000,485.0581
757.0000,485.1588
758.0000,485.0581
759.0000,485.1588
760.0000,485.1588
761.0000,485.1588
762.0000,485.2260
763.0000,485.3267
764.0000,485.2260
765.0000,485.1253
766.0000,485.1588
767.0000,485.0246
768.0000,485.2260
769.0000,485.0917
770.0000,485.1253
771.0000,485.2260
772.0000,485.0246
773.0000,485.0581
774.0000,485.1253
775.0000,485.1253
776.0000,485.0581
777.0000,485.1253
778.0000,485.1924
779.0000,485.0917
780.0000,485.0917
781.0000,485.1253
782.0000,485.1924
783.0000,485.2596
784.0000,485.1924
785.0000,485.1253
786.0000,485.1253
787.0000,485.2931
788.0000,485.2596
789.0000,485.1924
790.0000,485.0917
791.0000,485.1253
792.0000,485.2596
793.0000,485.1588
794.0000,485.2260
795.0000,485.1253
796.0000,485.1253
797.0000,485.1924
798.0000,485.1588
799.0000,485.1588
800.0000,485.1253
801.0000,485.0917
802.0000,485.1588
803.0000,485.1924
804.0000,485.1924
805.0000,485.1253
806.0000,485.1253
807.0000,485.0581
808.0000,485.1924
809.0000,485.2931
810.0000,485.1253
811.0000,485.1588
812.0000,485.1253
813.0000,485.0917
814.0000,485.1588
815.0000,485.1924
816.0000,485.1253
817.0000,485.2931
818.0000,485.2596
819.0000,485.1588
820.0000,485.2260
821.0000,485.2596
822.0000,484.9910
823.0000,485.1253
824.0000,485.2260
825.0000,485.2931
826.0000,485.1588
827.0000,485.0917
828.0000,485.0917
829.0000,485.1588
830.0000,485.1924
831.0000,485.0917
832.0000,485.2931
833.0000,485.1588
834.0000,485.1253
835.0000,485.0917
836.0000,485.1924
837.0000,485.1588
838.0000,485.1253
839.0000,485.1588
840.0000,485.1253
841.0000,485.1588
842.0000,485.1253
843.0000,485.0917
844.0000,485.0917
845.0000,485.0917
846.0000,485.1924
847.0000,485.0917
848.0000,485.0581
849.0000,485.1588
850.0000,485.0917
851.0000,485.0581
852.0000,485.2596
853.0000,485.1588
854.0000,485.1588
855.0000,485.1253
856.0000,485.2596
857.0000,485.1924
858.0000,485.0581
859.0000,485.2260
860.0000,485.1253
861.0000,485.0581
862.0000,485.1924
863.0000,485.0581
864.0000,485.2931
865.0000,485.1253
866.0000,485.2596
867.0000,485.1588
868.0000,485.1924
869.0000,485.1253
870.0000,485.2596
871.0000,485.1924
872.0000,485.0917
873.0000,485.2260
874.0000,485.0581
875.0000,485.1588
876.0000,485.1588
877.0000,485.0581
878.0000,485.2596
879.0000,485.0581
880.0000,485.0581
881.0000,485.1253
882.0000,485.1253
883.0000,485.0581
884.0000,485.1924
885.0000,485.0246
886.0000,485.1588
887.0000,485.1924
888.0000,485.1924
889.0000,485.1588
890.0000,485.1253
891.0000,485.0917
892.0000,485.1588
893.0000,485.1588
894.0000,485.1924
895.0000,485.1924
896.0000,485.1588
897.0000,485.2931
898.0000,485.1588
899.0000,485.0581
900.0000,485.1253
901.0000,485.1253
902.0000,485.0917
903.0000,485.2260
904.0000,485.1253
905.0000,485.0581
906.0000,485.0246
907.0000,485.0917
908.0000,485.1253
909.0000,485.1924
910.0000,485.2260
911.0000,485.2260
912.0000,485.0917
913.0000,485.0246
914.0000,485.0581
915.0000,485.1924
916.0000,485.0581
917.0000,485.2260
918.0000,485.2596
919.0000,485.1588
920.0000,485.1924
921.0000,485.1924
922.0000,485.1253
923.0000,485.0917
924.0000,485.1588
925.0000,485.1924
926.0000,485.2596
927.0000,485.1924
928.0000,485.0246
929.0000,485.0917
930.0000,485.0581
931.0000,485.1253
932.0000,485.3267
933.0000,485.1588
934.0000,485.1924
935.0000,485.0917
936.0000,485.1924
937.0000,485.0917
938.0000,485.3603
939.0000,485.1253
940.0000,485.1588
941.0000,484.9574
942.0000,485.1588
943.0000,485.1588
944.0000,485.0917
945.0000,484.9574
946.0000,485.2596
947.0000,485.1924
948.0000,485.2260
949.0000,485.1588
950.0000,485.2260
951.0000,485.0581
952.0000,485.1253
953.0000,485.1588
954.0000,485.2596
955.0000,485.0917
956.0000,485.1253
957.0000,485.1253
958.0000,485.1924
959.0000,485.2260
960.0000,485.2931
961.0000,485.0581
962.0000,485.1588
963.0000,485.1588
964.0000,485.0581
965.0000,485.1253
966.0000,485.1253
967.0000,485.1924
968.0000,485.1588
969.0000,485.1588
970.0000,485.1253
971.0000,485.1253
972.0000,485.2260
973.0000,485.2596
974.0000,485.1588
975.0000,485.0581
976.0000,485.1253
977.0000,485.1253
978.0000,485.0917
979.0000,485.0917
980.0000,485.1253
981.0000,485.2260
982.0000,485.0917
983.0000,485.0581
984.0000,485.1253
985.0000,485.0581
986.0000,485.2260
987.0000,485.3603
988.0000,485.1588
989.0000,485.0917
990.0000,485.2260
991.0000,485.2931
992.0000,485.1588
993.0000,485.1253
994.0000,485.1588
995.0000,485.0917
996.0000,485.1588
997.0000,485.1924
998.0000,485.1588
999.0000,485.1924
1000.0000,485.0917
1001.0000,485.1924
1002.0000,485.1588
1003.0000,485.1924
1004.0000,485.2931
1005.0000,485.1924
1006.0000,485.1588
1007.0000,485.2260
1008.0000,485.1588
1009.0000,485.2931
1010.0000,485.1924
1011.0000,485.2596
1012.0000,485.1253
1013.0000,485.2596
1014.0000,485.1253
1015.0000,485.2596
1016.0000,485.2260
1017.0000,485.0246
1018.0000,485.0917
1019.0000,485.1924
1020.0000,485.2260
1021.0000,485.0917
1022.0000,485.1588
1023.0000,485.0581
1024.0000,485.0917
1025.0000,485.0581
1026.0000,485.0917
1027.0000,485.2260
1028.0000,485.2260
1029.0000,485.1588
1030.0000,485.1253
1031.0000,485.2931
1032.0000,485.1253
1033.0000,485.2931
1034.0000,485.1588
1035.0000,485.1924
1036.0000,485.0917
1037.0000,485.1253
1038.0000,485.1588
1039.0000,485.0917
1040.0000,485.2260
1041.0000,485.1253
1042.0000,485.2260
1043.0000,485.1588
1044.0000,485.1588
1045.0000,485.1588
1046.0000,485.0917
1047.0000,485.1253
1048.0000,485.2260
1049.0000,485.1588
1050.0000,485.1253
1051.0000,485.1924
1052.0000,485.1924
1053.0000,485.1588
1054.0000,485.0917
1055.0000,485.1253
1056.0000,485.2260
1057.0000,485.1588
1058.0000,485.0917
1059.0000,485.1588
1060.0000,485.0917
1061.0000,485.1588
1062.0000,485.1924
1063.0000,485.0581
1064.0000,485.2596
1065.0000,485.0246
1066.0000,485.0917
1067.0000,485.1924
1068.0000,485.0917
1069.0000,485.1588
1070.0000,485.0917
1071.0000,485.2260
1072.0000,485.2260
1073.0000,485.1588
1074.0000,485.3267
1075.0000,485.1588
1076.0000,485.1924
1077.0000,485.0917
1078.0000,485.2931
1079.0000,485.1253
1080.0000,485.0246
1081.0000,485.1924
1082.0000,485.2260
1083.0000,485.1253
1084.0000,485.0917
1085.0000,485.1253
1086.0000,485.0917
1087.0000,485.0917
1088.0000,485.1588
1089.0000,485.1924
1090.0000,485.1588
1091.0000,485.0917
1092.0000,485.2931
1093.0000,485.2260
1094.0000,485.1924
1095.0000,485.1253
1096.0000,485.1924
1097.0000,485.1253
1098.0000,485.2260
1099.0000,485.1588
1100.0000,485.2596
1101.0000,485.1253
1102.0000,485.1588
1103.0000,485.0581
1104.0000,485.1588
1105.0000,485.0581
1106.0000,485.1253
1107.0000,485.0581
1108.0000,485.1253
1109.0000,485.0917
1110.0000,485.1253
1111.0000,485.2260
1112.0000,485.1253
1113.0000,485.1253
1114.0000,485.2260
1115.0000,485.0581
1116.0000,485.1924
1117.0000,485.2260
1118.0000,485.1588
1119.0000,485.1588
1120.0000,485.1924
1121.0000,485.1588
1122.0000,485.1253
1123.0000,485.1588
1124.0000,485.2596
1125.0000,485.0917
1126.0000,485.1588
1127.0000,485.0917
1128.0000,485.2260
1129.0000,485.0917
1130.0000,485.1588
1131.0000,485.3603
1132.0000,485.1253
1133.0000,485.0917
1134.0000,485.1588
1135.0000,485.1924
1136.0000,485.1924
1137.0000,485.0581
1138.0000,485.1253
1139.0000,485.1588
1140.0000,485.0581
1141.0000,485.0917
1142.0000,485.1253
1143.0000,485.2596
1144.0000,485.1588
1145.0000,485.1588
1146.0000,485.1588
1147.0000,485.1253
1148.0000,485.1924
1149.0000,485.1588
1150.0000,485.1253
1151.0000,485.1588
1152.0000,485.1924
1153.0000,485.1588
1154.0000,485.1253
1155.0000,485.2596
1156.0000,485.0917
1157.0000,485.0917
1158.0000,485.0917
1159.0000,485.1924
1160.0000,485.1253
1161.0000,485.1588
1162.0000,485.1253
1163.0000,485.1588
1164.0000,485.1924
1165.0000,485.1253
1166.0000,485.2596
1167.0000,485.0917
1168.0000,485.2596
1169.0000,485.0581
1170.0000,485.0581
1171.0000,485.1924
1172.0000,485.2260
1173.0000,485.1253
1174.0000,485.1588
1175.0000,485.1588
1176.0000,485.1253
1177.0000,485.1924
1178.0000,485.0917
1179.0000,485.1253
1180.0000,485.1253
1181.0000,485.2260
1182.0000,485.1924
1183.0000,485.1924
1184.0000,485.1924
1185.0000,485.1924
1186.0000,485.1588
1187.0000,485.1253
1188.0000,485.1924
1189.0000,485.2260
1190.0000,485.2596
1191.0000,485.0917
1192.0000,485.1588
1193.0000,485.1924
1194.0000,485.0581
1195.0000,485.1253
1196.0000,485.2596
1197.0000,485.1588
1198.0000,485.1588
1199.0000,485.1924
1200.0000,485.1588
1201.0000,485.2260
1202.0000,485.2260
1203.0000,485.1253
1204.0000,485.2260
1205.0000,485.0581
1206.0000,485.1924
1207.0000,485.2260
1208.0000,485.0581
1209.0000,485.2260
1210.0000,485.2260
1211.0000,485.0917
1212.0000,485.2260
1213.0000,485.1253
1214.0000,485.1924
1215.0000,485.0917
1216.0000,485.1253
1217.0000,485.0917
1218.0000,485.1253
1219.0000,485.2596
1220.0000,485.1588
1221.0000,485.1588
1222.0000,485.1253
1223.0000,485.0581
1224.0000,485.0917
1225.0000,485.2260
1226.0000,485.1588
1227.0000,485.1924
1228.0000,485.1588
1229.0000,485.2596
1230.0000,485.1588
1231.0000,485.1588
1232.0000,485.1253
1233.0000,485.1924
1234.0000,485.1924
1235.0000,485.0917
1236.0000,485.0581
1237.0000,485.2260
1238.0000,485.2931
1239.0000,485.1253
1240.0000,485.0581
1241.0000,485.0581
1242.0000,485.0917
1243.0000,485.0917
1244.0000,485.1924
1245.0000,485.0917
1246.0000,485.0917
1247.0000,485.3267
1248.0000,485.1253
1249.0000,485.1253
1250.0000,485.1588
1251.0000,485.1253
1252.0000,485.2596
1253.0000,485.1253
1254.0000,485.1253
1255.0000,485.0917
1256.0000,485.0917
1257.0000,485.0917
1258.0000,485.1924
1259.0000,485.1253
1260.0000,485.1924
1261.0000,485.1588
1262.0000,485.2931
1263.0000,485.1924
1264.0000,485.1588
1265.0000,485.0246
1266.0000,485.1588
1267.0000,485.0917
1268.0000,485.0917
1269.0000,485.1588
1270.0000,485.1588
1271.0000,485.1924
1272.0000,485.1924
1273.0000,485.0917
1274.0000,485.2260
1275.0000,485.0917
1276.0000,485.2931
1277.0000,485.0581
1278.0000,485.1253
1279.0000,485.1253
1280.0000,485.3267
1281.0000,485.1253
1282.0000,485.1924
1283.0000,485.0581
1284.0000,485.2596
1285.0000,485.1253
1286.0000,485.2260
1287.0000,485.1588
1288.0000,485.0581
1289.0000,485.2260
1290.0000,485.1924
1291.0000,485.0581
1292.0000,485.1924
1293.0000,485.1253
1294.0000,485.1588
1295.0000,485.0917
1296.0000,485.0917
1297.0000,485.1588
1298.0000,485.1253
1299.0000,485.0581
1300.0000,485.1924
1301.0000,485.0917
1302.0000,485.2260
1303.0000,485.1924
1304.0000,485.0581
1305.0000,485.1253
1306.0000,485.1588
1307.0000,485.3267
1308.0000,485.1253
1309.0000,485.2931
1310.0000,485.1253
1311.0000,485.0917
1312.0000,485.1588
1313.0000,485.1588
1314.0000,485.1588
1315.0000,485.1924
1316.0000,485.1253
1317.0000,485.1253
1318.0000,485.1253
1319.0000,485.1253
1320.0000,485.1588
1321.0000,485.1253
1322.0000,485.0917
1323.0000,485.1253
1324.0000,485.0581
1325.0000,485.1588
1326.0000,485.1924
1327.0000,485.1253
1328.0000,485.1924
1329.0000,485.1924
1330.0000,485.0917
1331.0000,485.0581
1332.0000,485.1253
1333.0000,485.1924
1334.0000,485.1924
1335.0000,485.1253
1336.0000,485.2596
1337.0000,485.0581
1338.0000,485.1253
1339.0000,485.1924
1340.0000,485.0581
1341.0000,485.1253
1342.0000,485.0917
1343.0000,485.0581
1344.0000,485.1924
1345.0000,485.1588
1346.0000,485.1253
1347.0000,485.1253
1348.0000,485.0917
1349.0000,485.0917
1350.0000,484.9910
1351.0000,485.1253
1352.0000,485.0246
1353.0000,485.0917
1354.0000,485.1924
1355.0000,485.0917
1356.0000,485.1924
1357.0000,485.2596
1358.0000,485.0917
1359.0000,485.0917
1360.0000,485.2260
1361.0000,485.1588
1362.0000,485.0917
