ener, rt Area, rt errors, distib area at  8 off axis angles
     19.0000000      0.0164600      0.0287100      0.0362200      0.0414900      0.0452400      0.0480200      0.0501400      0.0517400      2.3972700      2.1737399      1.9119500      1.6081400      1.3123900      1.0876700      0.8740900      0.6949700      2.4032047      2.1547098      1.8893721      1.6153879      1.3438035      1.0973200      0.8718531      0.6576908
     20.0000000      0.0163400      0.0285100      0.0359400      0.0410900      0.0447600      0.0474900      0.0495900      0.0511700      2.3799100      2.1587801      1.8892900      1.5784301      1.2925600      1.0750300      0.8645600      0.6867400      2.3866959      2.1382058      1.8693273      1.5903021      1.3221966      1.0832921      0.8619245      0.6497178
     21.0000000      0.0161800      0.0282100      0.0355300      0.0405700      0.0441800      0.0468800      0.0489600      0.0505200      2.3566301      2.1342800      1.8613600      1.5491300      1.2756300      1.0638100      0.8552400      0.6789000      2.3643844      2.1162775      1.8445591      1.5605114      1.3022497      1.0707073      0.8525514      0.6423309
     22.0000000      0.0160100      0.0279000      0.0350800      0.0400200      0.0435800      0.0462700      0.0483300      0.0498800      2.3313899      2.1082001      1.8270800      1.5248300      1.2625600      1.0544900      0.8466200      0.6718200      2.3401005      2.0926299      1.8174775      1.5336573      1.2859453      1.0603716      0.8442155      0.6361603
     23.0000000      0.0157900      0.0275100      0.0345500      0.0394000      0.0429300      0.0456100      0.0476500      0.0492000      2.3000300      2.0772400      1.7891500      1.5040600      1.2516800      1.0456300      0.8373600      0.6646200      2.3097241      2.0638843      1.7808260      1.5089929      1.2718564      1.0507923      0.8355402      0.6303295
     24.0000000      0.0155800      0.0271300      0.0340400      0.0388300      0.0423500      0.0450300      0.0470600      0.0485800      2.2692399      2.0461500      1.7588800      1.4890800      1.2438800      1.0375400      0.8278900      0.6577600      2.2797916      2.0358217      1.7473789      1.4897460      1.2614944      1.0429425      0.8270088      0.6257461
     25.0000000      0.0153200      0.0266200      0.0333800      0.0381400      0.0416700      0.0443300      0.0463400      0.0478500      2.2308500      1.9980900      1.7303300      1.4760100      1.2357800      1.0265200      0.8152400      0.6489900      2.2421229      1.9995489      1.7135668      1.4722055      1.2515494      1.0334275      0.8157114      0.6210655
     26.0000000      0.0150700      0.0261200      0.0327500      0.0375000      0.0410400      0.0436800      0.0456500      0.0471300      2.1942401      1.9502100      1.7068501      1.4656800      1.2273901      1.0122600      0.7984100      0.6379900      2.2061596      1.9518027      1.6852710      1.4581792      1.2424870      1.0219212      0.8006572      0.6118993
     27.0000000      0.0147600      0.0255600      0.0321000      0.0368600      0.0404000      0.0430100      0.0449300      0.0463700      2.1498301      1.9044900      1.6873300      1.4573900      1.2171299      0.9931700      0.7740100      0.6229400      2.1627746      1.8998551      1.6597017      1.4464728      1.2331935      1.0072604      0.7783245      0.5915439
     28.0000000      0.0143400      0.0249000      0.0314100      0.0362000      0.0397400      0.0422900      0.0441500      0.0455500      2.0885401      1.8664700      1.6730900      1.4504000      1.2030700      0.9649100      0.7472300      0.6050000      2.1091640      1.8534074      1.6397637      1.4375893      1.2228470      0.9875022      0.7496730      0.5750561
